player_extended_name;overall;position;age;height;weight;intl_rep;pace;dribbling;shooting;passing;defending;physicality;att_workrate;def_workrate
Sung Joon Kim;69;CM;30;174;68;1;69.0;67.0;63.0;68.0;54.0;69.0;Med;Med
Arnaud Sutchuin-Djoum;69;CM;29;182;78;1;72.0;67.0;60.0;66.0;63.0;71.0;Med;Med
Luke Murphy;69;CM;28;185;74;1;61.0;65.0;64.0;69.0;60.0;70.0;Med;Med
Tom Adeyemi;69;CM;26;185;78;1;72.0;66.0;63.0;61.0;64.0;78.0;Med;Med
Sebastian Eriksson;69;CM;29;184;73;1;67.0;66.0;54.0;68.0;61.0;75.0;Med;Med
John Fleck;69;CM;27;169;72;1;62.0;70.0;64.0;69.0;60.0;72.0;Med;Med
Luca Valzania;68;CM;22;184;77;1;71.0;66.0;57.0;63.0;52.0;60.0;Med;Med
Haris Belkebla;68;CM;24;177;68;1;71.0;68.0;53.0;66.0;60.0;58.0;Med;Med
Sergio Marcos González;68;CM;26;176;69;1;61.0;67.0;61.0;70.0;48.0;58.0;Med;Med
Andres Tello;68;CM;22;181;80;1;81.0;71.0;59.0;62.0;61.0;75.0;Med;Med
Juan Mahecha;68;CM;31;176;70;1;62.0;65.0;60.0;68.0;62.0;63.0;Med;Med
Samuel Gustafson;68;CM;23;187;79;1;62.0;71.0;59.0;68.0;52.0;61.0;Med;Med
Serge-Junior Martinsson Ngouali;68;CM;26;174;75;1;67.0;71.0;54.0;62.0;59.0;71.0;Med;Med
Yeltsin Tejeda;68;CM;26;179;71;1;66.0;68.0;55.0;64.0;66.0;75.0;Med;Med
Miguel Díaz Montes;68;CM;24;185;72;1;58.0;65.0;61.0;62.0;59.0;65.0;Med;Med
Anto Grgic;68;CM;21;188;84;1;58.0;63.0;54.0;70.0;62.0;69.0;Med;Med
Tiago Galvão da Silva;68;CM;29;185;78;1;59.0;68.0;56.0;69.0;44.0;59.0;Med;Med
Žan Majer;68;CM;26;179;69;1;66.0;70.0;57.0;67.0;54.0;67.0;Med;Med
Gastón Giménez;68;CM;27;188;88;1;64.0;70.0;62.0;67.0;60.0;79.0;Med;Med
Vincent Marchetti;68;CM;21;181;70;1;71.0;68.0;60.0;68.0;65.0;64.0;Med;Med
Igor Bezdenezhnykh;68;CM;22;175;65;1;72.0;69.0;55.0;65.0;64.0;58.0;Med;Med
Suat Serdar;68;CM;21;183;75;1;65.0;69.0;47.0;64.0;65.0;75.0;Med;Med
Alessandro Murgia;68;CM;22;185;78;1;47.0;66.0;62.0;65.0;64.0;61.0;Med;Med
Gian dos Santos Martins;68;CM;25;184;74;1;72.0;72.0;54.0;64.0;53.0;75.0;Med;Med
Francisco Neto Ramos;68;CM;23;185;76;1;64.0;68.0;55.0;63.0;62.0;67.0;Med;Med
Anto Grgi?;68;CM;21;188;84;1;58.0;63.0;54.0;70.0;62.0;69.0;Med;Med
David Mateos Rocha;68;CM;33;179;77;1;51.0;65.0;60.0;69.0;58.0;67.0;Med;Med
Murray Davidson;68;CM;30;183;69;1;74.0;68.0;59.0;62.0;61.0;77.0;Med;Med
Patrice Bernier;68;CM;39;176;81;1;46.0;70.0;56.0;69.0;61.0;62.0;Med;Med
Johnnie Jackson;68;CM;36;185;81;1;40.0;63.0;68.0;70.0;60.0;60.0;Med;Med
Marcos Gelabert;68;CM;37;176;72;1;55.0;69.0;53.0;67.0;59.0;66.0;Med;Med
Francesco Della Rocca;68;CM;31;182;77;1;67.0;68.0;62.0;65.0;55.0;67.0;Med;Med
Željko Filipovi?;68;CM;30;194;80;1;43.0;62.0;54.0;64.0;68.0;71.0;Med;Med
Marcel Titsch-Rivero;68;CM;28;182;80;1;64.0;67.0;49.0;64.0;60.0;70.0;Med;Med
Sam Morsy;68;CM;27;175;76;1;66.0;71.0;56.0;62.0;60.0;76.0;Med;Med
Maik Kegel;68;CM;28;183;82;1;62.0;62.0;55.0;68.0;57.0;62.0;Med;Med
Ryan Tunnicliffe;68;CM;25;183;80;1;66.0;66.0;58.0;67.0;63.0;72.0;Med;Med
Josh Vela;68;CM;24;185;70;1;67.0;69.0;56.0;65.0;60.0;73.0;Med;Med
Nzuzi Toko;67;CM;27;172;70;1;91.0;70.0;54.0;61.0;62.0;78.0;Med;Med
Federico Casarini;67;CM;29;181;72;1;84.0;70.0;62.0;66.0;53.0;72.0;Med;Med
Georgiy Gabulov;67;CM;30;190;78;1;68.0;65.0;71.0;67.0;53.0;72.0;Med;Med
Simon Laner;67;CM;34;182;75;1;58.0;64.0;56.0;67.0;57.0;69.0;Med;Med
Xavier Chavalerin;67;CM;27;179;69;1;71.0;65.0;62.0;70.0;45.0;57.0;Med;Med
Bruno André Freitas Monteiro;67;CM;34;177;72;1;61.0;67.0;57.0;63.0;58.0;65.0;Med;Med
Micha? Chrapek;67;CM;26;175;68;1;62.0;68.0;61.0;64.0;62.0;56.0;Med;Med
Liam Craig;67;CM;31;183;82;1;74.0;66.0;65.0;67.0;61.0;75.0;Med;Med
Kévin Bru;67;CM;29;182;72;1;70.0;70.0;53.0;69.0;57.0;65.0;Med;Med
Federico Moretti;67;CM;29;187;76;1;62.0;62.0;63.0;65.0;61.0;72.0;Med;Med
Xavier Báez;67;CM;31;172;67;1;63.0;65.0;60.0;65.0;60.0;67.0;Med;Med
Andrea Paolucci;67;CM;31;176;73;1;72.0;68.0;58.0;65.0;56.0;64.0;Med;Med
Larry Azouni;67;CM;24;177;65;1;68.0;65.0;56.0;63.0;61.0;72.0;Med;Med
George Saville;67;CM;25;176;73;1;64.0;63.0;60.0;65.0;66.0;69.0;Med;Med
Andreas Blomqvist;67;CM;26;182;70;1;63.0;64.0;66.0;69.0;49.0;61.0;Med;Med
Alessandro Frara;67;CM;35;177;72;1;55.0;66.0;49.0;61.0;54.0;64.0;Med;Med
Sam Mantom;67;CM;26;175;70;1;63.0;65.0;60.0;66.0;51.0;64.0;Med;Med
Nick Powell;67;CM;24;183;65;1;71.0;69.0;70.0;64.0;40.0;64.0;Med;Med
Raffaele Maiello;67;CM;27;177;73;1;72.0;70.0;58.0;65.0;49.0;65.0;Med;Med
Patrik Hidi;67;CM;27;186;78;1;59.0;65.0;64.0;70.0;51.0;56.0;Med;Med
Luca Nizzetto;67;CM;32;176;75;1;70.0;71.0;61.0;66.0;47.0;59.0;Med;Med
Julian von Haacke;67;CM;24;181;75;1;56.0;66.0;54.0;64.0;56.0;63.0;Med;Med
Federico Fattori;67;CM;26;175;70;1;69.0;66.0;54.0;65.0;60.0;66.0;Med;Med
Vladlen Yurchenko;67;CM;24;181;74;1;66.0;72.0;62.0;68.0;52.0;54.0;Med;Med
Wilfrid Kaptoum;67;CM;22;170;72;1;63.0;70.0;62.0;66.0;54.0;59.0;Med;Med
Mirko Gori;67;CM;25;177;76;1;60.0;67.0;49.0;61.0;62.0;63.0;Med;Med
Javier Salas;67;CM;25;182;73;1;67.0;65.0;55.0;65.0;58.0;71.0;Med;Med
Matthew Palmer;67;CM;23;179;79;1;70.0;65.0;59.0;69.0;58.0;67.0;Med;Med
Leonardo Bertone;67;CM;24;179;72;1;69.0;62.0;64.0;66.0;60.0;66.0;Med;Med
Aaron Tshibola;67;CM;23;190;81;1;72.0;67.0;55.0;64.0;65.0;75.0;Med;Med
Andrew Hjulsager;67;CM;23;175;73;1;79.0;69.0;62.0;64.0;45.0;66.0;Med;Med
Conor Grant;67;CM;23;176;76;1;63.0;68.0;60.0;69.0;56.0;67.0;Med;Med
Juan Pablo Nieto;67;CM;25;177;75;1;68.0;68.0;61.0;70.0;35.0;59.0;Med;Med
Kristoffer Andersen;67;CM;32;183;73;1;64.0;66.0;57.0;66.0;59.0;65.0;Med;Med
Jamiro Monteiro;67;CM;24;170;72;1;77.0;68.0;49.0;65.0;60.0;63.0;Med;Med
Yeong Jae Lee;67;CM;24;174;60;1;67.0;65.0;53.0;63.0;49.0;67.0;Med;Med
Aleix Febas Pérez;67;CM;22;172;64;1;66.0;67.0;60.0;68.0;50.0;60.0;Med;Med
Matías Garrido;67;CM;32;170;67;1;69.0;67.0;63.0;68.0;52.0;56.0;Med;Med
Marius Lundemo;66;CM;24;188;82;1;62.0;64.0;57.0;65.0;54.0;66.0;Med;Med
Adrien Hunou;66;CM;24;176;66;1;67.0;67.0;59.0;65.0;57.0;63.0;Med;Med
Jorge Valdez Chamorro;66;CM;24;176;72;1;80.0;68.0;60.0;61.0;58.0;65.0;Med;Med
Nicolás Bertocchi;66;CM;29;192;80;1;53.0;62.0;64.0;64.0;62.0;72.0;Med;Med
François Marquet;66;CM;23;173;70;1;71.0;66.0;54.0;67.0;60.0;62.0;Med;Med
Rasmus Schüller;66;CM;27;177;67;1;62.0;65.0;54.0;61.0;56.0;64.0;Med;Med
Thomas Ephestion;66;CM;23;189;87;1;68.0;65.0;54.0;62.0;57.0;71.0;Med;Med
Mitsunari Musaka;66;CM;27;176;66;1;66.0;64.0;62.0;66.0;58.0;62.0;Med;Med
Jun Amano;66;CM;27;175;64;1;73.0;68.0;54.0;65.0;43.0;68.0;Med;Med
Saeid Ezatolahi;66;CM;22;190;78;1;63.0;61.0;56.0;62.0;59.0;66.0;Med;Med
Riki Harakawa;66;CM;25;175;72;1;80.0;70.0;59.0;64.0;54.0;61.0;Med;Med
Akimi Barada;66;CM;27;173;69;1;65.0;58.0;56.0;59.0;60.0;68.0;Med;Med
Mathieu Cafaro;66;CM;21;172;65;1;77.0;72.0;66.0;64.0;44.0;60.0;Med;Med
Fredrik Ulvestad;66;CM;26;183;79;1;67.0;69.0;63.0;64.0;51.0;67.0;Med;Med
Baggio Hušidi?;66;CM;31;185;78;1;51.0;65.0;63.0;63.0;58.0;68.0;Med;Med
Paul Coutts;66;CM;30;183;75;1;71.0;69.0;62.0;66.0;43.0;73.0;Med;Med
Dennis Hediger;66;CM;32;175;79;1;74.0;63.0;55.0;64.0;50.0;87.0;Med;Med
Sean Murray;66;CM;24;175;68;1;68.0;67.0;64.0;69.0;48.0;64.0;Med;Med
Sam Saunders;66;CM;35;173;70;1;67.0;70.0;60.0;70.0;34.0;65.0;Med;Med
Boris Prokopi?;66;CM;30;181;74;1;69.0;66.0;62.0;65.0;60.0;67.0;Med;Med
Louis Clément Ngwat Mahop;66;CM;31;183;78;1;72.0;68.0;61.0;64.0;52.0;71.0;Med;Med
Chris McCann;66;CM;31;185;75;1;60.0;65.0;58.0;66.0;62.0;72.0;Med;Med
Owen Garvan;66;CM;30;183;67;1;45.0;64.0;58.0;67.0;59.0;62.0;Med;Med
Stefan Wannenwetsch;66;CM;26;177;73;1;68.0;66.0;51.0;58.0;63.0;72.0;Med;Med
Lee Evans;66;CM;24;186;88;1;55.0;63.0;62.0;63.0;55.0;70.0;Med;Med
Prince Segbefia;66;CM;27;179;75;1;77.0;71.0;54.0;65.0;50.0;64.0;Med;Med
Tom Trybull;66;CM;25;181;72;1;55.0;65.0;48.0;64.0;60.0;67.0;Med;Med
Vajebah Sakor;65;CM;22;185;83;1;64.0;68.0;48.0;60.0;59.0;76.0;Med;Med
Mathias Jensen;65;CM;22;173;68;1;77.0;70.0;56.0;64.0;52.0;52.0;Med;Med
Takuji Yonemoto;65;CM;27;177;70;1;67.0;66.0;56.0;62.0;63.0;66.0;Med;Med
Robert Gojani;65;CM;25;174;71;1;70.0;68.0;45.0;65.0;45.0;63.0;Med;Med
Charlie Colkett;65;CM;22;176;74;1;49.0;65.0;52.0;69.0;58.0;56.0;Med;Med
Maximiliano Calzada;65;CM;28;170;69;1;74.0;64.0;44.0;64.0;58.0;60.0;Med;Med
Ryan Manning;65;CM;22;172;66;1;64.0;64.0;56.0;64.0;61.0;66.0;Med;Med
Massih Wassey;65;CM;30;187;79;1;63.0;65.0;58.0;65.0;56.0;64.0;Med;Med
Pablo Rosario;65;CM;21;179;73;1;69.0;65.0;56.0;57.0;65.0;70.0;Med;Med
Alberto Picchi;65;CM;21;185;69;1;68.0;66.0;53.0;65.0;52.0;59.0;Med;Med
Yangel Herrera;65;CM;20;182;77;1;60.0;64.0;53.0;60.0;66.0;70.0;Med;Med
Ryo Takeuchi;65;CM;27;173;66;1;67.0;63.0;56.0;64.0;62.0;68.0;Med;Med
Bruno Miguel Santos Leite;65;CM;23;184;75;1;73.0;67.0;50.0;62.0;56.0;64.0;Med;Med
Fabrizio Paghera;65;CM;26;185;81;1;73.0;64.0;49.0;63.0;55.0;66.0;Med;Med
Manuel Scavone;65;CM;31;187;74;1;71.0;70.0;59.0;65.0;49.0;68.0;Med;Med
Patrick Salomon;65;CM;30;179;70;1;67.0;64.0;57.0;61.0;59.0;74.0;Med;Med
Sang Wun Han;65;CM;32;182;76;1;69.0;67.0;60.0;69.0;37.0;67.0;Med;Med
Luis Gil;65;CM;24;177;70;1;65.0;68.0;56.0;65.0;45.0;56.0;Med;Med
Andrew Jacobson;65;CM;33;188;84;1;56.0;62.0;59.0;62.0;62.0;73.0;Med;Med
Gianluca Nijholt;65;CM;28;183;79;1;56.0;65.0;64.0;67.0;54.0;66.0;Med;Med
Olivier Custodio;65;CM;23;179;74;1;66.0;66.0;48.0;61.0;59.0;63.0;Med;Med
João Filipe Couto Patrão;65;CM;28;175;69;1;68.0;66.0;55.0;64.0;54.0;59.0;Med;Med
Mounir El Allouchi;65;CM;24;172;72;1;65.0;70.0;56.0;65.0;52.0;53.0;Med;Med
Peter Žulj;65;CM;25;185;80;1;66.0;67.0;63.0;65.0;58.0;60.0;Med;Med
Denis Rodríguez;65;CM;22;171;67;1;70.0;67.0;60.0;65.0;50.0;55.0;Med;Med
Simone Emmanuello;65;CM;24;188;75;1;62.0;64.0;53.0;59.0;46.0;64.0;Med;Med
Davide Mariani;65;CM;27;176;70;1;69.0;66.0;55.0;64.0;42.0;58.0;Med;Med
Johan Blomberg;65;CM;31;176;65;1;70.0;66.0;64.0;66.0;46.0;68.0;Med;Med
Robert Andrich;65;CM;24;189;84;1;66.0;63.0;51.0;65.0;59.0;70.0;Med;Med
Nicolai Poulsen;65;CM;25;176;70;1;59.0;64.0;43.0;66.0;66.0;67.0;Med;Med
Christos Donis;65;CM;23;184;75;1;71.0;66.0;58.0;64.0;56.0;70.0;Med;Med
Ibrahim Moro;65;CM;24;179;78;1;65.0;66.0;59.0;62.0;57.0;75.0;Med;Med
Antonio Islam Otegui Khalifi;64;CM;20;171;63;1;72.0;65.0;45.0;59.0;65.0;65.0;Med;Med
Tesfaldet Tekie;64;CM;21;170;59;1;66.0;71.0;47.0;64.0;43.0;45.0;Med;Med
Alessandro Deiola;64;CM;23;189;85;1;69.0;59.0;62.0;59.0;58.0;73.0;Med;Med
Gustavo Hebling de Aguiar;64;CM;22;173;66;1;55.0;64.0;53.0;65.0;60.0;60.0;Med;Med
Bálint Vécsei;64;CM;25;185;82;1;61.0;69.0;61.0;67.0;38.0;61.0;Med;Med
Nolan Mbemba;64;CM;23;182;77;1;67.0;66.0;59.0;63.0;51.0;64.0;Med;Med
George Dobson;64;CM;20;185;75;1;68.0;63.0;45.0;57.0;58.0;67.0;Med;Med
Juan Gabriel Rivas;64;CM;26;177;77;1;70.0;64.0;52.0;63.0;48.0;57.0;Med;Med
Mattia Vitale;64;CM;21;183;76;1;66.0;65.0;50.0;67.0;50.0;58.0;Med;Med
Yannick Thermann;64;CM;24;172;68;1;78.0;67.0;57.0;58.0;49.0;66.0;Med;Med
Eduardo Cortina García;64;CM;22;174;64;1;58.0;64.0;53.0;64.0;49.0;53.0;Med;Med
Ben Reichert;64;CM;24;182;74;1;75.0;64.0;53.0;59.0;61.0;69.0;Med;Med
Simon Olsson;64;CM;21;185;81;1;60.0;67.0;40.0;62.0;49.0;66.0;Med;Med
Masatoshi Mihara;64;CM;30;175;67;1;61.0;58.0;46.0;56.0;66.0;70.0;Med;Med
Sho Inagaki;64;CM;26;175;72;1;71.0;66.0;64.0;63.0;48.0;65.0;Med;Med
Ivan Oblyakov;64;CM;20;175;74;1;67.0;71.0;61.0;63.0;52.0;58.0;Med;Med
Pablo Larrea Gambara;64;CM;24;175;65;1;61.0;64.0;57.0;60.0;49.0;56.0;Med;Med
Daniel José Rodriguez Vazquez;64;CM;30;177;71;1;60.0;64.0;61.0;62.0;57.0;61.0;Med;Med
Jake Taylor;64;CM;26;177;77;1;70.0;67.0;56.0;62.0;52.0;66.0;Med;Med
Jamie Ness;64;CM;27;177;70;1;42.0;62.0;52.0;64.0;56.0;63.0;Med;Med
Magne Hoseth;64;CM;37;186;80;1;52.0;64.0;67.0;66.0;41.0;56.0;Med;Med
Francesco Ardizzone;64;CM;26;181;78;1;69.0;64.0;53.0;61.0;53.0;62.0;Med;Med
Andrew Tutte;64;CM;28;175;75;1;65.0;61.0;63.0;62.0;57.0;64.0;Med;Med
Paul Corry;64;CM;27;190;85;1;51.0;61.0;56.0;63.0;57.0;68.0;Med;Med
Willi Evseev;64;CM;26;177;71;1;67.0;66.0;54.0;64.0;55.0;54.0;Med;Med
Gael Bigirimana;64;CM;24;177;74;1;70.0;66.0;54.0;63.0;55.0;68.0;Med;Med
John-Joe O'Toole;64;CM;30;188;82;1;60.0;62.0;61.0;59.0;53.0;72.0;Med;Med
Manuel Seidl;64;CM;29;183;80;1;66.0;62.0;63.0;66.0;58.0;74.0;Med;Med
Jason Kennedy;64;CM;32;185;75;1;64.0;62.0;59.0;60.0;52.0;74.0;Med;Med
Wayne Brown;64;CM;30;175;78;1;73.0;66.0;56.0;64.0;49.0;68.0;Med;Med
Rodrigo López;64;CM;31;170;68;1;62.0;66.0;60.0;67.0;37.0;47.0;Med;Med
Stephen O'Donnell;64;CM;32;177;77;1;57.0;61.0;57.0;64.0;59.0;63.0;Med;Med
Joel Allansson;64;CM;25;174;68;1;58.0;66.0;47.0;65.0;51.0;65.0;Med;Med
Sun Min Kim;64;CM;26;168;65;1;74.0;65.0;57.0;58.0;56.0;62.0;Med;Med
Seok Jong Han;64;CM;26;186;78;1;54.0;59.0;46.0;60.0;59.0;71.0;Med;Med
Kelvin Osorio;63;CM;24;182;76;1;62.0;65.0;51.0;59.0;49.0;59.0;Med;Med
Mukhtar Ali;63;CM;20;185;74;1;65.0;63.0;52.0;57.0;48.0;63.0;Med;Med
Nikolas Nartey;63;CM;18;185;70;1;68.0;68.0;45.0;60.0;43.0;45.0;Med;Med
Weston McKennie;63;CM;20;185;84;1;65.0;65.0;53.0;62.0;60.0;59.0;Med;Med
Arne Maier;63;CM;19;183;79;1;66.0;70.0;54.0;60.0;33.0;53.0;Med;Med
Odysseus Velanas;63;CM;20;183;74;1;67.0;65.0;58.0;60.0;46.0;55.0;Med;Med
Mamadou Coulibaly;63;CM;19;183;77;1;65.0;62.0;47.0;61.0;54.0;72.0;Med;Med
Jon Guridi Aldalur;63;CM;23;179;64;1;64.0;63.0;55.0;61.0;50.0;41.0;Med;Med
Niccolò Zanellato;63;CM;20;186;72;1;65.0;67.0;47.0;63.0;54.0;53.0;Med;Med
Elvis Rexhbecaj;63;CM;20;182;73;1;67.0;59.0;48.0;63.0;50.0;61.0;Med;Med
Konstantinos Galanopoulos;63;CM;20;172;72;1;71.0;64.0;48.0;64.0;51.0;59.0;Med;Med
Deroy Duarte;63;CM;19;177;68;1;71.0;68.0;53.0;64.0;50.0;68.0;Med;Med
Imanol Sarriegi Sasa;63;CM;23;182;70;1;62.0;61.0;48.0;60.0;54.0;61.0;Med;Med
Scott McTominay;63;CM;21;193;88;1;64.0;57.0;59.0;63.0;59.0;68.0;Med;Med
Roberto Jesús Melián Bolaños;63;CM;23;188;71;1;62.0;59.0;54.0;62.0;57.0;61.0;Med;Med
Tor Arne Andreassen;63;CM;35;185;78;1;44.0;63.0;58.0;61.0;60.0;68.0;Med;Med
Enric Vallès Prat;63;CM;28;189;82;1;68.0;62.0;61.0;63.0;55.0;67.0;Med;Med
Ivo P?kalski;63;CM;27;183;78;1;55.0;66.0;46.0;60.0;60.0;67.0;Med;Med
Håvard Storbæk;63;CM;32;179;69;1;61.0;63.0;63.0;62.0;52.0;67.0;Med;Med
Magnus Andersen;63;CM;32;179;71;1;72.0;66.0;61.0;62.0;44.0;69.0;Med;Med
Prince Buaben;63;CM;30;183;75;1;71.0;65.0;58.0;60.0;58.0;72.0;Med;Med
Mikkel Vendelbo;63;CM;31;185;79;1;58.0;64.0;57.0;61.0;60.0;75.0;Med;Med
Robbie Weir;63;CM;29;175;73;1;59.0;61.0;58.0;60.0;51.0;72.0;Med;Med
Yeray González Luis;63;CM;30;181;78;1;59.0;52.0;56.0;62.0;55.0;70.0;Med;Med
Louis Reed;63;CM;21;173;60;1;68.0;68.0;48.0;59.0;51.0;62.0;Med;Med
Richard Neudecker;63;CM;21;174;63;1;72.0;68.0;49.0;64.0;49.0;49.0;Med;Med
Mathias Normann;63;CM;22;179;75;1;70.0;66.0;55.0;62.0;51.0;70.0;Med;Med
Chang Moo Shin;63;CM;26;170;67;1;63.0;63.0;58.0;61.0;41.0;60.0;Med;Med
Youssouf M'Changama;63;CM;28;173;70;1;77.0;65.0;51.0;58.0;57.0;59.0;Med;Med
Woo Hyeok Lee;63;CM;25;185;78;1;71.0;61.0;45.0;62.0;52.0;68.0;Med;Med
Martin Ovenstad;63;CM;24;182;70;1;71.0;62.0;59.0;62.0;54.0;66.0;Med;Med
Francisco Santos Silva Júnior;63;CM;26;172;70;1;74.0;67.0;57.0;57.0;56.0;63.0;Med;Med
Steven Luštica;63;CM;27;174;68;1;65.0;59.0;59.0;62.0;45.0;61.0;Med;Med
Bader Mansour Al Seliteen;63;CM;28;177;68;1;53.0;64.0;48.0;63.0;51.0;67.0;Med;Med
Gor Agbaljan;62;CM;21;183;78;1;66.0;63.0;51.0;57.0;56.0;66.0;Med;Med
Ernest Agyiri;62;CM;20;176;69;1;65.0;62.0;51.0;62.0;50.0;59.0;Med;Med
André Manuel Nogueira Sousa;62;CM;21;175;67;1;63.0;63.0;48.0;62.0;50.0;52.0;Med;Med
Abdoulaye Sissako;62;CM;20;185;77;1;68.0;62.0;51.0;56.0;63.0;63.0;Med;Med
Max Besuschkow;62;CM;21;187;74;1;66.0;58.0;51.0;60.0;54.0;60.0;Med;Med
Richard Jensen;62;CM;22;184;78;1;50.0;63.0;43.0;58.0;55.0;66.0;Med;Med
Joe Aribo;62;CM;22;183;76;1;79.0;59.0;47.0;65.0;49.0;60.0;Med;Med
Kosuke Yamamoto;62;CM;28;179;76;1;71.0;66.0;48.0;62.0;49.0;67.0;Med;Med
Hirotaka Mita;62;CM;28;173;63;1;66.0;59.0;52.0;62.0;65.0;52.0;Med;Med
Duarte Beirão Valente;62;CM;18;182;75;1;65.0;63.0;49.0;56.0;60.0;61.0;Med;Med
Do?an Erdo?an;62;CM;22;182;79;1;65.0;59.0;43.0;58.0;49.0;69.0;Med;Med
Tristan Nydam;62;CM;18;170;60;1;72.0;65.0;50.0;60.0;54.0;59.0;Med;Med
James Berrett;62;CM;29;175;72;1;68.0;57.0;56.0;61.0;54.0;64.0;Med;Med
Sung Keun Choi;62;CM;27;181;69;1;73.0;62.0;43.0;58.0;60.0;72.0;Med;Med
Ryan Connolly;62;CM;26;177;76;1;67.0;61.0;53.0;62.0;51.0;67.0;Med;Med
Robbie Benson;62;CM;26;175;77;1;77.0;65.0;62.0;61.0;50.0;58.0;Med;Med
Matthew Dolan;62;CM;25;175;70;1;68.0;64.0;57.0;63.0;51.0;68.0;Med;Med
Billy Knott;62;CM;25;173;71;1;70.0;65.0;58.0;61.0;45.0;66.0;Med;Med
Eirik Vespestad Mæland;62;CM;29;176;75;1;57.0;61.0;57.0;66.0;44.0;60.0;Med;Med
Olly Lee;62;CM;27;181;80;1;64.0;61.0;56.0;60.0;51.0;70.0;Med;Med
Alberto Gerbo;62;CM;28;177;73;1;75.0;66.0;51.0;58.0;46.0;60.0;Med;Med
Ariajasuru Hasegawa;62;CM;29;186;78;1;60.0;62.0;50.0;61.0;51.0;65.0;Med;Med
João Pedro Barradas Novais;62;CM;25;179;73;1;67.0;66.0;51.0;65.0;47.0;61.0;Med;Med
Roli Pereira de Sa;62;CM;21;177;71;1;74.0;65.0;57.0;62.0;54.0;56.0;Med;Med
Okan Kurt;62;CM;23;174;65;1;70.0;68.0;47.0;60.0;54.0;50.0;Med;Med
Vykintas Slivka;62;CM;23;185;81;1;51.0;68.0;49.0;61.0;45.0;58.0;Med;Med
Mathias Hebo Rasmussen;62;CM;23;190;84;1;55.0;64.0;47.0;60.0;55.0;66.0;Med;Med
Morten Ågnes Konradsen;62;CM;22;176;72;1;68.0;66.0;61.0;61.0;55.0;57.0;Med;Med
Dennis Geiger;61;CM;20;172;65;1;59.0;65.0;42.0;60.0;46.0;48.0;Med;Med
Hassan Jamal Al Habib;61;CM;24;183;81;1;61.0;59.0;56.0;55.0;58.0;74.0;Med;Med
Joël Geissmann;61;CM;25;184;72;1;62.0;56.0;53.0;60.0;55.0;63.0;Med;Med
Ao Tanaka;61;CM;20;171;69;1;68.0;65.0;47.0;59.0;47.0;59.0;Med;Med
Maximilian Jansen;61;CM;25;179;74;1;65.0;60.0;43.0;58.0;58.0;64.0;Med;Med
Dong Su Lee;61;CM;24;185;72;1;57.0;54.0;36.0;56.0;62.0;62.0;Med;Med
Delphin Tshiembe;61;CM;27;188;85;1;68.0;60.0;38.0;57.0;58.0;75.0;Med;Med
Genaro Rodríguez Serrano;61;CM;20;184;71;1;67.0;59.0;46.0;60.0;52.0;60.0;Med;Med
Mickaël Cuisance;61;CM;19;181;74;1;71.0;68.0;60.0;68.0;44.0;45.0;Med;Med
Hasan Ali Ad?güzel;61;CM;18;177;78;1;64.0;62.0;58.0;57.0;52.0;56.0;Med;Med
Devonte Redmond;61;CM;22;185;75;1;58.0;63.0;58.0;63.0;45.0;56.0;Med;Med
Rekeem Harper;61;CM;18;183;64;1;59.0;59.0;48.0;59.0;53.0;49.0;Med;Med
Luis Perea Hernández;61;CM;21;190;79;1;60.0;58.0;39.0;58.0;58.0;65.0;Med;Med
Chan Wool Lim;61;CM;24;176;71;1;72.0;59.0;50.0;54.0;50.0;63.0;Med;Med
Fahad Al Reshedi;61;CM;27;174;71;1;65.0;61.0;49.0;63.0;59.0;66.0;Med;Med
Niclas Erlbeck;61;CM;25;184;79;1;65.0;62.0;51.0;58.0;53.0;61.0;Med;Med
John Stertzer;61;CM;28;183;77;1;46.0;60.0;61.0;58.0;48.0;61.0;Med;Med
Matthew Willock;61;CM;22;172;65;1;69.0;63.0;52.0;59.0;44.0;61.0;Med;Med
Christopher Routis;61;CM;28;186;84;1;57.0;64.0;52.0;59.0;62.0;73.0;Med;Med
Murat Y?ld?r?m;61;CM;31;171;79;1;61.0;63.0;50.0;58.0;45.0;62.0;Med;Med
Luke Summerfield;61;CM;30;183;83;1;64.0;58.0;55.0;61.0;47.0;66.0;Med;Med
Michael Brown;61;CM;41;176;77;1;31.0;58.0;60.0;59.0;61.0;60.0;Med;Med
Sean Houston;61;CM;28;191;83;1;57.0;57.0;56.0;56.0;51.0;74.0;Med;Med
Nicky Low;61;CM;26;168;65;1;65.0;64.0;47.0;61.0;53.0;52.0;Med;Med
Tor Øyvind Hovda;61;CM;29;187;76;1;41.0;58.0;55.0;58.0;55.0;71.0;Med;Med
Sverre Økland;61;CM;25;177;68;1;59.0;66.0;49.0;59.0;41.0;54.0;Med;Med
Umut Gündo?an;61;CM;28;167;63;1;69.0;69.0;47.0;62.0;38.0;50.0;Med;Med
Simone Pontisso;61;CM;21;184;75;1;63.0;61.0;55.0;62.0;49.0;62.0;Med;Med
Marc Rovirola Moreno;61;CM;26;177;74;1;57.0;64.0;45.0;64.0;57.0;55.0;Med;Med
Joe Caletti;61;CM;20;162;65;1;70.0;64.0;40.0;58.0;56.0;49.0;Med;Med
Shingo Hyodo;61;CM;33;172;68;1;75.0;62.0;52.0;61.0;47.0;62.0;Med;Med
